gene,score,logfc,pval,padj,pct_grp,pct_ref,delta_pct
MANBAL,16.923931,0.8825891,2.9974183857689455e-64,5.112092866688881e-63,0.5809632157755025,0.2899628252788104,0.2910003904966921
POLR2F,16.918299,0.6058128,3.298195501692126e-64,5.622447851044799e-63,0.8331437239287068,0.625,0.20814372392870684
RPL8,16.911236,0.25395232,3.718298450643575e-64,6.332700013660067e-63,0.99677664012135,0.995817843866171,0.0009587962551790286
CIAPIN1,16.909506,1.0924474,3.8290766382474396e-64,6.515304740114193e-63,0.44880546075085326,0.17193308550185873,0.27687237524899455
THOC6,16.897635,1.1024579,4.683270159917018e-64,7.961341748860327e-63,0.4670079635949943,0.19191449814126393,0.27509346545373037
NRAS,16.890385,1.0321041,5.295600388047467e-64,8.998095366877312e-63,0.4696624952597649,0.19191449814126393,0.27774799711850096
RAB34,16.890278,0.54296577,5.3052474062240964e-64,9.010304179480368e-63,0.888130451270383,0.7504646840148699,0.13766576725551316
GALNS,16.88609,1.4437057,5.69545950143239e-64,9.668544422654242e-63,0.3877512324611301,0.12267657992565056,0.2650746525354795
CCDC25,16.884485,0.7167853,5.8524524984891256e-64,9.925846220792492e-63,0.7011755783086842,0.4149628252788104,0.28621275302987376
NABP2,16.85517,1.0070324,9.613175664337133e-64,1.6273923650080437e-62,0.4880546075085324,0.20631970260223048,0.28173490490630193
GRHPR,16.839928,0.6673007,1.243892060460785e-63,2.0999284784531706e-62,0.7825180128934395,0.5297397769516728,0.2527782359417666
DPY19L3,16.830841,1.372148,1.450261529951557e-63,2.447190963403734e-62,0.3917330299582859,0.12685873605947956,0.26487429389880635
AIMP2,16.82327,1.3001162,1.648028700954711e-63,2.779624444928222e-62,0.39533560864618883,0.12732342007434944,0.2680121885718394
DDA1,16.81922,0.8808999,1.7646584916781747e-63,2.9735958008941618e-62,0.5506257110352674,0.26394052044609667,0.2866851905891707
SLC35C1,16.810444,1.4957951,2.0463039369460856e-63,3.4434355904472063e-62,0.372772089495639,0.10966542750929369,0.2631066619863453
ERGIC2,16.804037,0.6681517,2.279829841670795e-63,3.834640266780841e-62,0.7557830868411073,0.49488847583643125,0.26089461100467604
MEA1,16.801376,0.8067394,2.384442136183884e-63,4.006913782567959e-62,0.6126279863481229,0.3229553903345725,0.2896725960135504
POLR2G,16.793139,0.685273,2.739674415230786e-63,4.5996368622682e-62,0.7565415244596132,0.5004646840148699,0.2560768404447433
PYCR3,16.786158,2.913841,3.0815780280544004e-63,5.171286374451676e-62,0.28479332574895716,0.03438661710037175,0.2504067086485854
ARSI,16.777168,3.2963192,3.5853159619780336e-63,6.013866370687261e-62,0.27227910504361014,0.022304832713754646,0.2499742723298555
SMIM29,16.76436,1.3182526,4.447808902743133e-63,7.4469261592131144e-62,0.3995070155479712,0.13289962825278812,0.2666073872951831
CASP3,16.759396,0.8326306,4.835104975757856e-63,8.087972674256744e-62,0.5426621160409556,0.2513940520446097,0.2912680639963459
STK16,16.755907,1.0984948,5.127370340890368e-63,8.572944471292256e-62,0.4508911642017444,0.1770446096654275,0.2738465545363169
SNX8,16.755793,1.3026816,5.137152274757047e-63,8.585377774251504e-62,0.39855896852483885,0.1324349442379182,0.2661240242869206
TSPAN9,16.750978,1.1507778,5.570253961657095e-63,9.304942720066164e-62,0.4527872582480091,0.18355018587360594,0.26923707237440314
DDB1,16.73567,0.7534252,7.204140044963153e-63,1.2028810476535191e-61,0.6882821387940842,0.4121747211895911,0.2761074176044931
TMEM181,16.72828,1.0089117,8.156126221265612e-63,1.360593526428083e-61,0.47288585513841486,0.1979553903345725,0.27493046480384237
NDUFA1,16.702513,0.48218396,1.2565912086941588e-62,2.0924130226663428e-61,0.9491846795601062,0.8429368029739777,0.10624787658612855
LRRC41,16.672678,0.78737205,2.071027539262619e-62,3.4407447996827895e-61,0.6423966628744786,0.3629182156133829,0.2794784472610957
RPL27,16.661844,0.2135563,2.4824826449931063e-62,4.1224530311591516e-61,0.9956389836935912,0.9962825278810409,-0.0006435441874497183
PRRX1,16.656475,0.49289134,2.715631719599053e-62,4.507579180831081e-61,0.981039059537353,0.9414498141263941,0.039589245410958984
ACLY,16.636305,0.9216241,3.8037481185133008e-62,6.305125957318242e-61,0.5506257110352674,0.2741635687732342,0.27646214226203314
CYB561,16.602253,1.204077,6.71233114632876e-62,1.1111321571941774e-60,0.42567311338642394,0.15938661710037175,0.26628649628605217
HPRT1,16.582262,1.2139918,9.363698772453628e-62,1.5493280970696326e-60,0.40822904816078875,0.1407992565055762,0.2674297916552125
DCTN2,16.569687,0.6185023,1.154264758394804e-61,1.9064120107062194e-60,0.8088737201365188,0.5966542750929368,0.21221944504358203
MRTO4,16.566637,0.84236485,1.2142832558817174e-61,2.0037316125009403e-60,0.5601061812665908,0.275092936802974,0.28501324446361687
PMF1,16.561077,0.76501495,1.3318688725706283e-61,2.194795170467582e-60,0.6386044747819491,0.36152416356877326,0.2770803112131759
JKAMP,16.5231,0.8718166,2.502008877419588e-61,4.115664041058738e-60,0.5354569586651498,0.2537174721189591,0.28173948654619063
ZDHHC4,16.5177,1.1035124,2.736313673605907e-61,4.497039984462335e-60,0.4522184300341297,0.18262081784386616,0.26959761219026357
NMRAL1,16.514318,0.97221047,2.8941208860400935e-61,4.7521231237805035e-60,0.4778156996587031,0.19934944237918215,0.2784662572795209
BRMS1,16.504158,0.9684914,3.42472065102834e-61,5.618322538217717e-60,0.5081532043989382,0.23048327137546468,0.27766993302347354
COA8,16.484997,0.69571114,4.7031874102966e-61,7.701863947062889e-60,0.6994690936670459,0.4075278810408922,0.2919412126261537
GCNT1,16.466825,3.8443406,6.351739271043853e-61,1.039685408408788e-59,0.25862722791050435,0.013940520446096654,0.2446867074644077
