source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank,condition
Fibroblast,Fibroblast,VEGFA,EGFR,0.25041112,0.0,0.062070496,0.07801588354859282,0.19759534652363275,0.046885334,0.7554809,1.0,0.8810358067879498,Healthy skin
Endothelial,Keratinocyte,ADAM10,GPNMB,0.49533933,0.0,0.14086847,0.24450393168125334,0.26052832969181494,0.08680398,0.8231504,0.6227485871367258,0.8817088620471146,Healthy skin
Pericyte_SMC,Pericyte_SMC,COL6A3,CD44,0.65429294,0.84,0.3875635,-0.022222747099972087,-0.09979625735537612,0.031665716,0.88532627,1.0,0.8817088620471146,Healthy skin
Fibroblast,Keratinocyte,MIF,EGFR,0.7413632,0.0,0.49718586,0.2016385075515404,0.27677905478007436,0.07866383,0.8973764,0.5769604809752129,0.8818690161383982,Healthy skin
Pericyte_SMC,Pericyte_SMC,COL1A2,ITGA1_ITGB1,0.41338325,0.83,0.14968029,0.13921872524013262,-0.5923315832224889,0.0763033,0.8275235,1.0,0.8831416834015501,Healthy skin
T_cell,Endothelial,TGFB1,ENG,0.6459049,0.0,0.3877141,0.7829344511070511,1.5031618734316858,0.29050684,0.885346,0.021939190246830605,0.8831416834015501,Healthy skin
Endothelial,Keratinocyte,APP,GPC1,0.48454684,0.0,0.14073062,0.37385903658858416,0.49985586933768783,0.18077637,0.8230791,0.19006008977058164,0.8831416834015501,Healthy skin
Endothelial,Fibroblast,SERPINE1,PLAUR,0.25276878,0.0,0.06216687,0.1130876372392204,0.25331983344008796,0.042868756,0.7556242,1.0,0.8836042736221281,Healthy skin
Keratinocyte,Pericyte_SMC,PKM,CD44,0.65460306,0.19,0.38809425,0.03932142640985491,-0.01473759000077468,0.032024827,0.8853958,1.0,0.8845762938338267,Healthy skin
T_cell,Endothelial,GNAI2,S1PR1,0.41333777,0.0,0.16390336,0.34603251913081,0.5712991825402218,0.09609968,0.83390564,0.16084684517635536,0.8845762938338267,Healthy skin
Pericyte_SMC,Keratinocyte,VEGFA,ITGB1,0.41315734,1.0,0.16794164,-0.0550078035730292,-0.1887795697316707,0.02338734,0.8355844,1.0,0.8860122191469688,Healthy skin
Fibroblast,Fibroblast,THBS1,CD47,0.4185083,0.0,0.14047256,0.33053574518431483,0.7100995628505524,0.12918524,0.8229454,0.1425476644623018,0.8860122191469688,Healthy skin
Keratinocyte,T_cell,CD59,CD2,0.67830324,0.0,0.3882193,0.642700787556435,0.7818055984484341,0.100444324,0.88541204,0.1397343101881792,0.8860122191469688,Healthy skin
Myeloid,Endothelial,LRPAP1,LDLR,0.2510485,0.92,0.062321566,-0.033103408364499806,-0.0458004619197257,0.03208387,0.7558536,1.0,0.8861706109715701,Healthy skin
Fibroblast,Pericyte_SMC,MFGE8,PDGFRB,0.73962456,0.0,0.48358247,0.5895345542204055,1.137940654612648,0.17156723,0.896092,0.10176924152903176,0.8863445439000734,Healthy skin
Fibroblast,Fibroblast,POSTN,ITGAV_ITGB5,0.41533825,0.0,0.14045806,0.32378216675680066,1.1110281463071923,0.1702345,0.8229379,0.1577660689812369,0.887449697570261,Healthy skin
Pericyte_SMC,Keratinocyte,MAML2,NOTCH3,0.25325948,0.29,0.062410444,0.011036330150664561,-0.1747346586213505,0.027447896,0.7559851,1.0,0.888734925911657,Healthy skin
Endothelial,Pericyte_SMC,HEBP1,ADRA2A,0.5057667,0.0,0.13979296,0.6632215314122782,1.1469940077464085,0.17629077,0.82259184,0.10176924152903176,0.8888889683617509,Healthy skin
Myeloid,Fibroblast,ITGB2,THY1,0.41216862,0.0,0.16390549,0.8215730652068248,1.090037752084557,0.43960464,0.83390653,0.07312811813475084,0.8888889683617509,Healthy skin
Fibroblast,Pericyte_SMC,C3,ADRA2A,0.73894215,0.0,0.53449583,1.0461829622724041,2.147855459148687,0.8050121,0.90066075,0.0005485856195665076,0.8893314567295951,Healthy skin
Fibroblast,Keratinocyte,HSPG2,ITGB1,0.41211718,1.0,0.16697289,-0.0940453788479928,-0.28149617353117734,0.026837217,0.83518666,1.0,0.8903295557812971,Healthy skin
Endothelial,Fibroblast,VCL,ITGB5,0.25178337,0.0,0.06247272,0.12718063886205894,0.1782032761221805,0.063434735,0.75607705,1.0,0.8912971131321352,Healthy skin
Keratinocyte,Keratinocyte,CD99,CD81,0.6683664,1.0,0.39045274,-0.36858918420621434,-1.3397012250143219,0.010864952,0.8857027,1.0,0.8917716988295582,Healthy skin
Fibroblast,Fibroblast,MXRA5,AXL,0.41196442,0.0,0.1568375,0.5326929688115514,1.0997943030392272,0.34982055,0.8308314,0.10176924152903176,0.8917716988295582,Healthy skin
Pericyte_SMC,Keratinocyte,ANXA1,EGFR,0.6379564,1.0,0.3912188,-0.16029373387261558,-0.49327815668237185,0.0351008,0.8858019,1.0,0.8932156375376239,Healthy skin
Keratinocyte,Keratinocyte,HRAS,CAV1,0.7348057,1.0,0.46274385,0.11935074087658196,-0.22851841256529215,0.06606024,0.89402336,1.0,0.893816757518067,Healthy skin
Pericyte_SMC,Fibroblast,CCN2,EGFR,0.25121063,1.0,0.06251121,-0.0613368244528722,-0.2709537790701483,0.029242033,0.75613385,1.0,0.8938572795365873,Healthy skin
Fibroblast,Myeloid,APP,NOTCH2,0.45233846,0.0,0.13894062,0.20189833800980717,0.4539034570491264,0.074286945,0.82214516,0.5161643159240559,0.8946608946196852,Healthy skin
Pericyte_SMC,Endothelial,SERPING1,SELP,0.411466,0.0,0.16175577,0.38598261412500595,0.4831181371345841,0.20030521,0.8329902,0.20826424543835628,0.8946608946196852,Healthy skin
Pericyte_SMC,Keratinocyte,VEGFA,CD44,0.7228466,0.0,0.3913186,0.21922463744473608,0.3170526250325832,0.051208854,0.88581485,0.8789680239513542,0.8961077098490268,Healthy skin
Fibroblast,Keratinocyte,TIMP3,MET,0.628466,0.0,0.13890634,0.21287927163958337,0.30636253184507556,0.08787133,0.8221271,0.5063153095158143,0.8961077098490268,Healthy skin
Endothelial,Keratinocyte,HBEGF,EGFR_ERBB2,0.31243965,0.0,0.062619396,0.29070619095551,0.46667740539918934,0.19368419,0.7562932,0.2331640719753164,0.896415319986489,Healthy skin
Pericyte_SMC,Fibroblast,FN1,NT5E,0.25444347,0.0,0.06272601,0.18829547452039863,0.2405173581309728,0.12793994,0.75644994,0.6772699778169701,0.8989713412137639,Healthy skin
Fibroblast,Keratinocyte,THBS2,CD47,0.40942222,0.0,0.14827079,0.33032078329976605,0.5785977971470024,0.13185233,0.82684726,0.14349482176740772,0.8990062583317194,Healthy skin
Fibroblast,Endothelial,HSPG2,ITGB1,0.7254941,0.0,0.39170584,0.19199168960349378,0.31977612302612074,0.06295809,0.8858649,0.5756136231169003,0.8990062583317194,Healthy skin
Pericyte_SMC,Keratinocyte,COL14A1,ITGA2_ITGB1,0.41518605,0.0,0.13853352,0.5027315138204274,0.8941445422441008,0.31054682,0.8219305,0.10176924152903176,0.8990062583317194,Healthy skin
Fibroblast,Endothelial,VEGFB,NRP1,0.40914464,0.0,0.16681255,0.3619375218432153,0.6817794926988996,0.13399492,0.8351205,0.10176924152903176,0.9004577532982527,Healthy skin
Endothelial,Myeloid,VWF,ITGB1,0.73393965,0.0,0.4963317,0.41126441810020686,0.7041044272349934,0.08998676,0.8972972,0.19182465904664533,0.901305215629445,Healthy skin
Keratinocyte,Endothelial,VEGFA,NRP1,0.28908372,0.0,0.06275131,0.16581028751853027,0.1683110624882373,0.042339046,0.75648713,1.0,0.9015252382514769,Healthy skin
Endothelial,Keratinocyte,COL4A1,SDC1,0.40889284,0.0,0.16282511,0.44749442008777773,0.6077683151379886,0.18983027,0.83344805,0.10176924152903176,0.9019108097701053,Healthy skin
Fibroblast,Endothelial,MFAP5,NOTCH1,0.5105883,0.0,0.13814902,0.5216386112120779,1.4357353125700258,0.3128171,0.82172704,0.10176924152903176,0.9033656695869849,Healthy skin
Fibroblast,Keratinocyte,THBS1,CD47,0.25129443,0.0,0.06278779,0.09244059190531866,0.05324533343064358,0.057742637,0.75654066,1.0,0.9040771176600317,Healthy skin
Pericyte_SMC,Endothelial,VEGFA,ITGB1,0.72653425,0.0,0.39397845,0.23102926487845737,0.4124927268256274,0.054864943,0.88615704,0.7450449937947319,0.906279598130542,Healthy skin
Keratinocyte,Keratinocyte,HBEGF,CD82,0.42709842,0.0,0.137664,0.40632458777069635,0.5829032407495314,0.17989075,0.82146925,0.11067528912096235,0.906279598130542,Healthy skin
Fibroblast,Keratinocyte,COL4A2,SDC1,0.40768954,0.0,0.16168201,0.470330881693733,0.7106950240586059,0.20483372,0.8329585,0.10176924152903176,0.906279598130542,Healthy skin
Fibroblast,Keratinocyte,MAML2,NOTCH2,0.29148743,0.0,0.06310332,0.15418494646081535,0.27786644538518723,0.055816296,0.757002,0.8177838192260982,0.9066268746439434,Healthy skin
Myeloid,Myeloid,TIMP2,ITGB1,0.40688425,1.0,0.15084139,-0.30541538646657007,-0.7738065730567363,0.009772135,0.8280743,1.0,0.9077391510550676,Healthy skin
Endothelial,Myeloid,GNAI2,C5AR1,0.72206694,0.0,0.3944229,0.9597386539152188,1.2221358278097663,0.3344593,0.88621384,0.036472166346949275,0.9077391510550676,Healthy skin
Keratinocyte,Keratinocyte,GNAI2,EGFR,0.31783256,1.0,0.06316905,0.03936689482071709,-0.3115640856100217,0.020155072,0.7570977,1.0,0.9091746155922351,Healthy skin
Pericyte_SMC,Pericyte_SMC,COL1A1,ITGA1_ITGB1,0.40629682,0.94,0.14588533,0.13466779805018742,-0.8655163401345343,0.07395493,0.8256831,1.0,0.9092000281643189,Healthy skin
Endothelial,T_cell,CD99,CD81,0.72786266,1.0,0.39524516,-0.2924275260591238,-0.7129161714474697,0.010998309,0.8863188,1.0,0.9106624718160192,Healthy skin
Keratinocyte,Fibroblast,CCN1,ITGB5,0.2530954,0.01,0.063213095,0.11832913088677659,0.07938297026257118,0.067641035,0.7571618,1.0,0.9117202358807336,Healthy skin
Myeloid,Endothelial,PLAU,ITGB1,0.7280718,0.0,0.3973377,0.33499565455343366,0.6347215332418092,0.08969583,0.8865846,0.19300784541916366,0.9118155412444682,Healthy skin
Endothelial,Fibroblast,SERPING1,LRP1,0.72798914,0.0,0.42418802,0.43964643115743646,0.84633708151068,0.12191595,0.88983077,0.10176924152903176,0.9133195817862441,Healthy skin
T_cell,T_cell,TGFB1,ITGB1,0.6545237,0.0,0.3958883,0.2620924497734087,0.7899594424906304,0.061099917,0.88640076,0.5769604809752129,0.9135923049203307,Healthy skin
Pericyte_SMC,Fibroblast,FN1,PLAUR,0.25528538,0.96,0.06323004,-0.038392433336226044,-0.306323804379148,0.021005483,0.7571864,1.0,0.9142638417272193,Healthy skin
Endothelial,Keratinocyte,CXCL12,SDC4,0.40575904,0.0,0.13842759,0.27093161968444124,0.19361665558316266,0.073566936,0.8218745,0.8642729574011929,0.9150594534961218,Healthy skin
Pericyte_SMC,Pericyte_SMC,COL14A1,CD44,0.72739327,0.0,0.5126568,0.28583868533914586,0.5544626822696186,0.07837497,0.8987788,0.2879878738017112,0.9163294056233398,Healthy skin
Keratinocyte,Keratinocyte,S100A4,ERBB2,0.31532013,1.0,0.06334159,-0.30756163480827414,-1.5698218331265728,0.019340307,0.7573484,1.0,0.9168053286786919,Healthy skin
Fibroblast,Endothelial,VEGFB,FLT1_KDR,0.4054569,0.0,0.16397357,0.5520099144776451,0.9417474018909765,0.3092344,0.8339353,0.10176924152903176,0.9179987047844425,Healthy skin
Myeloid,Keratinocyte,GNAI2,EGFR,0.6442556,0.0,0.39767393,0.409919876635259,0.5878551057763297,0.12688409,0.8866271,0.1049296537877328,0.9179987047844425,Healthy skin
Fibroblast,Keratinocyte,LAMA4,DAG1,0.34442738,0.0,0.063412,0.2745214655335769,0.5409868398706157,0.096060194,0.7574505,0.2558094890074113,0.9193448027818287,Healthy skin
T_cell,Keratinocyte,GSTP1,EGFR,0.40534934,1.0,0.15285265,-0.13657640771185897,-0.39801689284534514,0.023192154,0.82901514,1.0,0.9194705658404365,Healthy skin
Myeloid,T_cell,HLA-E,KLRK1,0.6632284,0.03,0.398515,0.41226236692413437,0.5462662008972468,0.108641356,0.8867333,0.860872792402176,0.9194705658404365,Healthy skin
Keratinocyte,Myeloid,GRN,TNFRSF1B,0.4057849,0.0,0.13640831,0.36084262590009647,0.5030461524559116,0.062370002,0.8207964,0.5452815394735219,0.920944243432076,Healthy skin
T_cell,Endothelial,LTB,TNFRSF1A,0.67246956,0.0,0.39872646,0.8786998634297373,1.6056209259121492,0.2716614,0.88675994,0.026188853903356884,0.920944243432076,Healthy skin
Myeloid,T_cell,NECTIN2,CD96,0.25200915,0.0,0.06342524,0.449491425439497,0.6643765026067242,0.19165698,0.7574697,0.10176924152903176,0.9218821597546631,Healthy skin
Keratinocyte,Pericyte_SMC,PSEN1,NOTCH3,0.62727773,0.0,0.13630621,0.7210387962800343,1.125613204758582,0.17973398,0.8207413,0.10176924152903176,0.9224192504262401,Healthy skin
Endothelial,Endothelial,PDGFB,S1PR1,0.40497202,0.0,0.15559328,0.6798107318299285,1.0480627849489157,0.3765835,0.83027095,0.09020598858897505,0.9238958315185479,Healthy skin
Endothelial,Fibroblast,COL18A1,ITGA5,0.25540215,0.01,0.06350516,0.053695391022977,-0.002863393606960918,0.043155026,0.75758535,1.0,0.9244175054729084,Healthy skin
Pericyte_SMC,Fibroblast,CALR,LRP1,0.7166499,0.0,0.40030244,0.3874792237791843,0.9321952263901959,0.085640915,0.8869578,0.22110644839216115,0.9253742324472845,Healthy skin
Endothelial,Endothelial,LAMA5,BCAM,0.45225865,0.0,0.13602214,0.5593076466744917,0.8916407098535704,0.27029887,0.82058775,0.10176924152903176,0.9253742324472845,Healthy skin
Fibroblast,Fibroblast,PTN,NCL,0.6660056,0.0,0.40056866,0.2580705791784126,0.6394679354509583,0.12048918,0.8869911,0.30768642106704236,0.9268539645153091,Healthy skin
Keratinocyte,Fibroblast,PLAU,ITGB5,0.2540341,0.0,0.06374281,0.29931537035945116,0.4864690202248037,0.14524454,0.75792813,0.2045230667436124,0.9269507358254923,Healthy skin
Endothelial,T_cell,HLA-F,CD8A,0.40411776,0.0,0.15029675,0.619353133223709,0.9575049326891378,0.2990562,0.82781667,0.10176924152903176,0.9283352732000425,Healthy skin
Endothelial,T_cell,LGALS1,ITGB1,0.6574031,1.0,0.4006961,-0.335996181099427,-0.9577138688524485,0.008092571,0.8870071,1.0,0.9283352732000425,Healthy skin
Endothelial,Myeloid,CSF1,CSF2RA,0.2637205,0.0,0.06390216,0.7234382795351274,0.5698277366292791,0.25718382,0.75815713,0.1191116555481048,0.9294819565173029,Healthy skin
Keratinocyte,Endothelial,FAM3C,LIFR,0.43677223,0.0,0.13583562,0.3505924075654387,0.48452516512731675,0.10231441,0.8204867,0.20638729837493527,0.9298181593409601,Healthy skin
Fibroblast,Pericyte_SMC,GNAI2,ADRA2A,0.66004777,0.0,0.40094903,0.6487039136441524,1.103296539885516,0.13830902,0.88703865,0.10176924152903176,0.9298181593409601,Healthy skin
Fibroblast,Keratinocyte,COL5A2,DDR1,0.40409648,0.0,0.1364679,0.6230041345407009,1.0156418735613784,0.5242974,0.8208285,0.10176924152903176,0.9298181593409601,Healthy skin
Fibroblast,Pericyte_SMC,HAS2,CD44,0.72410893,0.0,0.5070365,0.25673832667122065,0.6385942358703869,0.08305597,0.8982763,0.312765044322803,0.9299041525049343,Healthy skin
Myeloid,T_cell,CD58,CD2,0.6854769,0.0,0.40179756,1.1335058543863579,1.8440156145414526,0.4705064,0.88714457,0.0019291065490003284,0.9313028697212353,Healthy skin
T_cell,T_cell,CD55,ADGRE5,0.4040161,0.85,0.16316934,0.12389515495412362,0.3905572548578946,0.043917935,0.8335946,1.0,0.9313028697212353,Healthy skin
Keratinocyte,Keratinocyte,EFNA3,EPHB6,0.44605958,0.0,0.13571997,0.6731230304485794,0.8549346177577433,0.55366796,0.820424,0.10176924152903176,0.9313028697212353,Healthy skin
T_cell,Keratinocyte,TGFB1,LPP,0.3045573,0.0,0.063972995,0.15598324828020976,0.15584457925496853,0.024227718,0.7582587,1.0,0.9320110636080239,Healthy skin
Pericyte_SMC,Pericyte_SMC,CCL19,ADRA2A,0.7236135,0.0,0.5085486,0.9321294174877388,2.042523295598982,0.51829857,0.8984122,0.0013426781941008748,0.9329275669152601,Healthy skin
Myeloid,Keratinocyte,AFDN,EPHB6,0.4459178,0.0,0.13552214,0.4117038532093644,0.6444857154952296,0.12647836,0.8203165,0.10176924152903176,0.9342765373625251,Healthy skin
Endothelial,Keratinocyte,COL4A2,SDC1,0.40379864,0.0,0.15798576,0.46450701391462784,0.6220382225082242,0.20015098,0.8313434,0.10176924152903176,0.9342765373625251,Healthy skin
Pericyte_SMC,Fibroblast,PDGFA,PDGFRA,0.7234673,0.0,0.523399,0.9990650544697899,1.8471347625591064,0.6704857,0.8997183,0.001888299501493182,0.9344400515015205,Healthy skin
Pericyte_SMC,Fibroblast,FN1,ITGA5_ITGB1,0.2566026,0.03,0.06401862,0.057263046220980406,0.04874926984238648,0.05123404,0.758324,1.0,0.9345381626318572,Healthy skin
Endothelial,Fibroblast,HSPG2,FGFR1,0.65116906,0.0,0.40193564,0.5832626292115186,1.1286172631788174,0.23680058,0.8871617,0.10176924152903176,0.9357659887136046,Healthy skin
Myeloid,Keratinocyte,TGFB1,ITGB1,0.40364444,1.0,0.15908192,-0.0275070693302176,-0.2714333939693286,0.024552107,0.8318276,1.0,0.9357659887136046,Healthy skin
Endothelial,Myeloid,JAG1,NOTCH2,0.26157802,0.0,0.064132795,0.11226320949527274,0.20861188624485108,0.053495113,0.7584873,1.0,0.9370632020598134,Healthy skin
Pericyte_SMC,Endothelial,HSPA8,LDLR,0.4131083,1.0,0.1350928,-0.15643201778669835,-0.32756739401469087,0.02121276,0.82008255,1.0,0.9372567752515235,Healthy skin
Keratinocyte,Endothelial,BMP2,ENG,0.7232831,0.0,0.5142429,0.7579212028848592,1.2783108251080393,0.337991,0.8989193,0.027327704507479293,0.9374670679454107,Healthy skin
T_cell,Pericyte_SMC,GNAI2,EDNRA,0.40323317,0.0,0.15723428,0.28628289128521767,0.5234364016801992,0.073664434,0.83100885,0.3566301957550861,0.9387491442827562,Healthy skin
Pericyte_SMC,Keratinocyte,VEGFA,GPC1,0.2692549,0.0,0.06414571,0.3268999514904813,0.5246544976044115,0.14864199,0.7585057,0.15725694129938567,0.9395861305334161,Healthy skin
Pericyte_SMC,Fibroblast,TNC,ITGA5,0.42198834,0.0,0.13476,0.521154974444207,1.0012129812188997,0.18559183,0.8199005,0.10176924152903176,0.9402433441620023,Healthy skin
Endothelial,Pericyte_SMC,LAMC1,ITGA7_ITGB1,0.4030855,0.0,0.14359236,0.6449190358660293,0.8839754471595835,0.24712156,0.8245401,0.10176924152903176,0.9402433441620023,Healthy skin
Keratinocyte,Keratinocyte,CDH1,PTPRF,0.40296075,0.0,0.16236922,0.6914927320022646,0.8673971929737112,0.55324835,0.8332534,0.10176924152903176,0.9417388809606813,Healthy skin
Pericyte_SMC,Fibroblast,APP,LRP1,0.72238976,0.0,0.41239312,0.4340568615910509,1.012656709075372,0.117644385,0.888441,0.10176924152903176,0.9420119340937437,Healthy skin
Keratinocyte,Keratinocyte,CALM3,EGFR,0.31887907,0.0,0.06424148,0.21205293805089376,0.1904063603349629,0.060936045,0.7586423,0.8734355909389102,0.9421070533310978,Healthy skin
T_cell,Fibroblast,CALR,LRP1,0.7183891,0.0,0.40396595,0.38949102717313516,1.0595319912520695,0.08642468,0.88741374,0.21397195675440706,0.9432360027712385,Healthy skin
Fibroblast,Pericyte_SMC,C3,NRP1,0.42219537,0.0,0.13443235,0.3964212940279189,1.034396213328159,0.16728117,0.8197207,0.10176924152903176,0.9432360027712385,Healthy skin
Pericyte_SMC,Endothelial,ANGPT2,TEK,0.27854908,0.0,0.06440935,0.5398431080588618,0.7891192285585602,0.4872202,0.75888115,0.10176924152903176,0.9446258669388239,Healthy skin
Keratinocyte,Fibroblast,PSAP,LRP1,0.72118413,0.0,0.40985364,0.30360175552797763,0.4150416434899642,0.062008444,0.88813454,0.5570041039100707,0.9450447612257095,Healthy skin
T_cell,Endothelial,LGALS3,MCAM,0.6490883,1.0,0.4058186,-0.37919174865195193,-0.6540049774008224,0.018081835,0.8876421,1.0,0.9462352533515647,Healthy skin
Fibroblast,Fibroblast,LTBP3,ITGB5,0.2557128,0.0,0.06469011,0.2790275854986787,0.589961656876399,0.16382673,0.7592789,0.24429002841945202,0.9471426764646886,Healthy skin
Endothelial,Pericyte_SMC,CXCL12,AVPR1A,0.40165982,0.0,0.13642836,0.471776231953412,0.601582954967667,0.11036243,0.82080716,0.10176924152903176,0.9477371354975586,Healthy skin
Endothelial,Endothelial,TNFSF10,TNFRSF10B,0.7065616,0.0,0.4064476,0.7336432789465652,1.2988630582924792,0.30783835,0.8877192,0.02552041383358638,0.9477371354975586,Healthy skin
Fibroblast,Endothelial,LRPAP1,LDLR,0.41090077,0.0,0.13410154,0.18878098177103012,0.4266938610484668,0.06903703,0.8195386,0.5905594375000692,0.9477371354975586,Healthy skin
Endothelial,Fibroblast,VWF,SCARA5,0.7198981,0.0,0.46994203,0.9538423981971564,1.8428864253522828,0.871606,0.89475226,0.0019704893086451287,0.9480799392053818,Healthy skin
Fibroblast,Keratinocyte,LAMA4,ITGA2_ITGB1,0.4053132,0.0,0.13396804,0.4703807827680023,0.9321546543265677,0.3092387,0.8194649,0.10176924152903176,0.9492408551052263,Healthy skin
Fibroblast,Pericyte_SMC,COL14A1,CD44,0.6661994,0.0,0.4079385,0.18945745672032108,0.47858524672776115,0.062365636,0.8879016,0.5850913313557173,0.9492408551052263,Healthy skin
Keratinocyte,Endothelial,ADAM15,ITGA5,0.2703667,0.0,0.06480113,0.2315406314793246,0.3020672810308432,0.099934705,0.75943553,0.5211423565089331,0.9496573785649257,Healthy skin
Pericyte_SMC,Myeloid,THBS1,CD36,0.2552734,0.0,0.06483336,0.4340322651055479,0.779889039392277,0.22593544,0.75948095,0.10176924152903176,0.9521700781774304,Healthy skin
Pericyte_SMC,Fibroblast,PDGFA,PDGFRB,0.7191202,0.0,0.5171302,0.8220253523251937,1.395288293701761,0.29646346,0.8991733,0.019431349492265416,0.9526371475474651,Healthy skin
T_cell,Myeloid,TNF,TNFRSF1A,0.2579517,0.0,0.06509672,0.24422339015647232,0.5275614409948441,0.06316758,0.75985104,0.5161643159240559,0.9546806721285663,Healthy skin
Pericyte_SMC,Myeloid,JAG1,NOTCH2,0.4377458,0.0,0.13321802,0.38133239140931624,0.7280145374219286,0.1111212,0.8190493,0.10176924152903176,0.9552708888568517,Healthy skin
Fibroblast,Keratinocyte,CLEC11A,ITGB1,0.4005685,1.0,0.15621719,0.02063774958492101,-0.1119088836057135,0.046096507,0.8305527,1.0,0.9552708888568517,Healthy skin
Pericyte_SMC,Fibroblast,CXCL12,ITGAV,0.4004146,0.0,0.13340457,0.1509784909573076,0.2680812544903143,0.077690944,0.81915295,0.8425768101818635,0.9567823143420526,Healthy skin
Pericyte_SMC,Endothelial,BGN,LY96,0.40442702,0.0,0.13318422,0.49553503580378855,0.8019718170983894,0.20606004,0.81903046,0.10176924152903176,0.9567823143420526,Healthy skin
Keratinocyte,Endothelial,DCN,MET,0.2622017,1.0,0.065248385,-0.026719132396640505,-1.5021683003784165,0.03707455,0.7600633,1.0,0.9571892651861682,Healthy skin
Endothelial,Pericyte_SMC,HSPG2,FGFR1,0.4004145,0.0,0.14989866,0.23116237117680558,0.36325171298166825,0.08831287,0.82762754,0.402891767444923,0.9582953332343014,Healthy skin
